"activitylabel" "subject" "tBodyAcc-mean()-X_mean" "tBodyAcc-mean()-Y_mean" "tBodyAcc-mean()-Z_mean" "tBodyAcc-std()-X_mean" "tBodyAcc-std()-Y_mean" "tBodyAcc-std()-Z_mean" "tGravityAcc-mean()-X_mean" "tGravityAcc-mean()-Y_mean" "tGravityAcc-mean()-Z_mean" "tGravityAcc-std()-X_mean" "tGravityAcc-std()-Y_mean" "tGravityAcc-std()-Z_mean" "tBodyAccJerk-mean()-X_mean" "tBodyAccJerk-mean()-Y_mean" "tBodyAccJerk-mean()-Z_mean" "tBodyAccJerk-std()-X_mean" "tBodyAccJerk-std()-Y_mean" "tBodyAccJerk-std()-Z_mean" "tBodyGyro-mean()-X_mean" "tBodyGyro-mean()-Y_mean" "tBodyGyro-mean()-Z_mean" "tBodyGyro-std()-X_mean" "tBodyGyro-std()-Y_mean" "tBodyGyro-std()-Z_mean" "tBodyGyroJerk-mean()-X_mean" "tBodyGyroJerk-mean()-Y_mean" "tBodyGyroJerk-mean()-Z_mean" "tBodyGyroJerk-std()-X_mean" "tBodyGyroJerk-std()-Y_mean" "tBodyGyroJerk-std()-Z_mean" "tBodyAccMag-mean()_mean" "tBodyAccMag-std()_mean" "tGravityAccMag-mean()_mean" "tGravityAccMag-std()_mean" "tBodyAccJerkMag-mean()_mean" "tBodyAccJerkMag-std()_mean" "tBodyGyroMag-mean()_mean" "tBodyGyroMag-std()_mean" "tBodyGyroJerkMag-mean()_mean" "tBodyGyroJerkMag-std()_mean" "fBodyAcc-mean()-X_mean" "fBodyAcc-mean()-Y_mean" "fBodyAcc-mean()-Z_mean" "fBodyAcc-std()-X_mean" "fBodyAcc-std()-Y_mean" "fBodyAcc-std()-Z_mean" "fBodyAccJerk-mean()-X_mean" "fBodyAccJerk-mean()-Y_mean" "fBodyAccJerk-mean()-Z_mean" "fBodyAccJerk-std()-X_mean" "fBodyAccJerk-std()-Y_mean" "fBodyAccJerk-std()-Z_mean" "fBodyGyro-mean()-X_mean" "fBodyGyro-mean()-Y_mean" "fBodyGyro-mean()-Z_mean" "fBodyGyro-std()-X_mean" "fBodyGyro-std()-Y_mean" "fBodyGyro-std()-Z_mean" "fBodyAccMag-mean()_mean" "fBodyAccMag-std()_mean" "fBodyBodyAccJerkMag-mean()_mean" "fBodyBodyAccJerkMag-std()_mean" "fBodyBodyGyroMag-mean()_mean" "fBodyBodyGyroMag-std()_mean" "fBodyBodyGyroJerkMag-mean()_mean" "fBodyBodyGyroJerkMag-std()_mean" "tBodyAcc-mean()-X_median" "tBodyAcc-mean()-Y_median" "tBodyAcc-mean()-Z_median" "tBodyAcc-std()-X_median" "tBodyAcc-std()-Y_median" "tBodyAcc-std()-Z_median" "tGravityAcc-mean()-X_median" "tGravityAcc-mean()-Y_median" "tGravityAcc-mean()-Z_median" "tGravityAcc-std()-X_median" "tGravityAcc-std()-Y_median" "tGravityAcc-std()-Z_median" "tBodyAccJerk-mean()-X_median" "tBodyAccJerk-mean()-Y_median" "tBodyAccJerk-mean()-Z_median" "tBodyAccJerk-std()-X_median" "tBodyAccJerk-std()-Y_median" "tBodyAccJerk-std()-Z_median" "tBodyGyro-mean()-X_median" "tBodyGyro-mean()-Y_median" "tBodyGyro-mean()-Z_median" "tBodyGyro-std()-X_median" "tBodyGyro-std()-Y_median" "tBodyGyro-std()-Z_median" "tBodyGyroJerk-mean()-X_median" "tBodyGyroJerk-mean()-Y_median" "tBodyGyroJerk-mean()-Z_median" "tBodyGyroJerk-std()-X_median" "tBodyGyroJerk-std()-Y_median" "tBodyGyroJerk-std()-Z_median" "tBodyAccMag-mean()_median" "tBodyAccMag-std()_median" "tGravityAccMag-mean()_median" "tGravityAccMag-std()_median" "tBodyAccJerkMag-mean()_median" "tBodyAccJerkMag-std()_median" "tBodyGyroMag-mean()_median" "tBodyGyroMag-std()_median" "tBodyGyroJerkMag-mean()_median" "tBodyGyroJerkMag-std()_median" "fBodyAcc-mean()-X_median" "fBodyAcc-mean()-Y_median" "fBodyAcc-mean()-Z_median" "fBodyAcc-std()-X_median" "fBodyAcc-std()-Y_median" "fBodyAcc-std()-Z_median" "fBodyAccJerk-mean()-X_median" "fBodyAccJerk-mean()-Y_median" "fBodyAccJerk-mean()-Z_median" "fBodyAccJerk-std()-X_median" "fBodyAccJerk-std()-Y_median" "fBodyAccJerk-std()-Z_median" "fBodyGyro-mean()-X_median" "fBodyGyro-mean()-Y_median" "fBodyGyro-mean()-Z_median" "fBodyGyro-std()-X_median" "fBodyGyro-std()-Y_median" "fBodyGyro-std()-Z_median" "fBodyAccMag-mean()_median" "fBodyAccMag-std()_median" "fBodyBodyAccJerkMag-mean()_median" "fBodyBodyAccJerkMag-std()_median" "fBodyBodyGyroMag-mean()_median" "fBodyBodyGyroMag-std()_median" "fBodyBodyGyroJerkMag-mean()_median" "fBodyBodyGyroJerkMag-std()_median"
"SITTING" 18 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579 -0.984781467192982 -0.982226151578947 -0.990407075964912 -0.991044297894737 -0.986535242105263 -0.981252632807018 -0.99480818754386 -0.994967621754386 0.2775731 -0.0157962 -0.10881977 -0.99599656 -0.98758228 -0.98726026 0.94072469 0.087026391 0.20390757 -0.9975586 -0.99460291 -0.9918128 0.076097028 0.0094483455 0.00043457772 -0.99367576 -0.98682567 -0.99100979 -0.027716361 -0.074207713 0.087015718 -0.99584454 -0.99183254 -0.99243835 -0.097627272 -0.041180734 -0.055588389 -0.99586662 -0.99587483 -0.99472948 -0.99312515 -0.9927356 -0.99312515 -0.9927356 -0.99154272 -0.99371481 -0.99302877 -0.99288837 -0.99629664 -0.99708637 -0.99482814 -0.98457486 -0.98796152 -0.99642374 -0.98767711 -0.98604756 -0.99362774 -0.9863361 -0.98958392 -0.99403378 -0.98796882 -0.99130738 -0.9945338 -0.99285019 -0.99166938 -0.99623152 -0.99120253 -0.99360613 -0.99195788 -0.99348013 -0.99266815 -0.99341759 -0.99428396 -0.99301518 -0.99684356 -0.99716249
"SITTING" 19 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.987043285479452 -0.979267729041096 -0.986704740273973 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.988464752739726 -0.987465915068493 -0.98531069 -0.962074065616438 -0.951755657260274 -0.962074065616438 -0.951755657260274 -0.986423976027397 -0.984205184931507 -0.942229043835616 -0.950491807945205 -0.989450316575342 -0.985831284657534 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.975204245342466 -0.948053070136986 -0.947514931780822 -0.986775590136986 -0.979141571643836 -0.98398048 -0.988576991369863 -0.980999857671233 -0.988151915753425 -0.981743664931507 -0.968188675753425 -0.968235777945205 -0.985576048219178 -0.955598610136986 -0.967869249178082 -0.962632577945206 -0.952802277671233 -0.983751646712329 -0.983687272739726 -0.964238768493151 -0.950484417260274 -0.986727418493151 -0.985416444657534 0.27646421 -0.016835252 -0.10886982 -0.98374579 -0.9687809 -0.96736981 0.75997371 0.26473326 0.44633138 -0.98834261 -0.9915951 -0.98578631 0.075668384 0.0098564627 -0.0012038179 -0.98849446 -0.98318073 -0.98898091 -0.027753878 -0.074071296 0.085809274 -0.98928795 -0.96929296 -0.97489104 -0.098546705 -0.040842568 -0.055163774 -0.9911084 -0.99032229 -0.98862914 -0.97761794 -0.97788901 -0.97761794 -0.97788901 -0.98851287 -0.98760877 -0.97456017 -0.97484539 -0.99190137 -0.99043676 -0.98610913 -0.97327608 -0.979575 -0.98257975 -0.96767535 -0.96374746 -0.98833512 -0.98291042 -0.98641256 -0.98971141 -0.98536987 -0.98981686 -0.98707612 -0.97763797 -0.97757191 -0.9902242 -0.96634208 -0.97776306 -0.97953087 -0.978128 -0.98713314 -0.98799176 -0.97926018 -0.97512097 -0.99036111 -0.99054278
"SITTING" 20 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515151 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.983565760757576 -0.972776577272727 -0.978458923030303 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.978433538484848 -0.958015696363636 -0.949176822121212 -0.946913451666667 -0.942151231515152 -0.971730462575758 -0.972597744242424 -0.953399068181818 -0.943725755909091 -0.976108353787879 -0.975226588333333 0.276813255 -0.016142609 -0.10374087 -0.991622895 -0.96854143 -0.961325625 0.92926575 0.0483246405 0.186948685 -0.99589015 -0.990463505 -0.973583635 0.076190014 0.0110700405 0.000362204775 -0.99130779 -0.98313517 -0.986270855 -0.0275527075 -0.0728261545 0.0882794655 -0.985665865 -0.97212974 -0.965732215 -0.0981512285 -0.040459136 -0.053549674 -0.990842895 -0.989923105 -0.98651483 -0.970206705 -0.966457235 -0.970206705 -0.966457235 -0.986909055 -0.987245985 -0.967889 -0.956143205 -0.98919514 -0.98969257 -0.990989505 -0.970193845 -0.96987193 -0.992117275 -0.96891962 -0.958218635 -0.990458755 -0.982308265 -0.982977805 -0.99288011 -0.985437505 -0.9872266 -0.985969715 -0.975059395 -0.96723831 -0.98569783 -0.968863685 -0.9687192 -0.972348735 -0.968146625 -0.98640046 -0.98729955 -0.97032479 -0.957984215 -0.99007265 -0.989397095
"SITTING" 21 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.991777287176471 -0.966877560941176 -0.959567861764706 0.940031368 0.0215206708823529 -0.0567766060705882 -0.992936404470588 -0.979355363176471 -0.965426493882353 0.0757109789882353 0.0121020139594259 -0.000175352166235294 -0.989439392235294 -0.979002804823529 -0.985823622941176 -0.0198712820612471 -0.0653077503317647 0.0831326042823529 -0.988410501294118 -0.976380487294118 -0.976972658588235 -0.101114775129412 -0.0391483428502824 -0.0526409877294118 -0.989472968470588 -0.989722663529412 -0.987954515294118 -0.974734999411765 -0.971994251294118 -0.974734999411765 -0.971994251294118 -0.985947225176471 -0.986520865058824 -0.964971113764706 -0.971225061647059 -0.990307349882353 -0.990302232705882 -0.990610228 -0.968060947058824 -0.970859342941176 -0.992375229411765 -0.96756129 -0.956412505058824 -0.989759187058823 -0.979180438588235 -0.983434322941176 -0.990027822470588 -0.980347168823529 -0.986845672352941 -0.984893559764706 -0.979830938 -0.976839728941176 -0.98955931 -0.974723217647059 -0.979130678470588 -0.974829227058824 -0.974447593176471 -0.985342358705882 -0.986991549529412 -0.977839702352941 -0.972027251294118 -0.990014272588235 -0.991062204823529 0.27736149 -0.015047428 -0.10806714 -0.99510406 -0.9845587 -0.98187317 0.96658256 -0.042360942 -0.065330176 -0.99724867 -0.99308595 -0.98573541 0.075771877 0.010660357 0.00067164491 -0.9911259 -0.98454398 -0.98815165 -0.027671704 -0.074152884 0.086625944 -0.99401138 -0.98598235 -0.98709674 -0.098476935 -0.040807054 -0.054446466 -0.99193888 -0.99167172 -0.99123665 -0.9893736 -0.98835078 -0.9893736 -0.98835078 -0.98956406 -0.99072237 -0.98859992 -0.98768254 -0.99253155 -0.99308692 -0.99352667 -0.98196031 -0.9829639 -0.99600413 -0.98552728 -0.98069463 -0.99151639 -0.98453409 -0.98653933 -0.99183155 -0.9858216 -0.98849232 -0.99078021 -0.9867432 -0.987077 -0.9950739 -0.98560765 -0.98831738 -0.98770275 -0.98974347 -0.98970681 -0.9906291 -0.98888674 -0.98916906 -0.99270737 -0.99353498
"SITTING" 22 0.273583822709677 -0.0123468446419355 -0.105827369516129 -0.978466823709677 -0.928059133795645 -0.917564853870968 0.839305928709677 0.208553884 0.315551492322581 -0.972009988709677 -0.954225015274194 -0.927950649854839 0.0807687311935484 -0.000842715149193548 -0.0126852481958065 -0.981664149193548 -0.964782832419355 -0.978928356290323 -0.0360430675032258 -0.0793617444354839 0.0804426775241936 -0.981099172419355 -0.950173478548387 -0.946501417741936 -0.0986493161935484 -0.0423409822741935 -0.0517193986693548 -0.985671250322581 -0.980275619354839 -0.97954410516129 -0.942167353870968 -0.924336184035484 -0.942167353870968 -0.924336184035484 -0.979303714032258 -0.968576776774194 -0.942077432741935 -0.933268487096774 -0.98547603483871 -0.976503766290323 -0.978505368225806 -0.939546007903226 -0.946635312419355 -0.97862319016129 -0.926995253483871 -0.909344305645161 -0.980944505967742 -0.963129472580645 -0.975330718709677 -0.984299609032258 -0.969776055483871 -0.981272224354839 -0.977266731129032 -0.959161754193548 -0.948367052258065 -0.982373346290323 -0.946107943548387 -0.951045695483871 -0.943078237096774 -0.926798029822581 -0.968908297096774 -0.967026275967742 -0.951952767258065 -0.93356300983871 -0.977775448387097 -0.976318114516129 0.278655565 -0.0180575385 -0.10829161 -0.98660444 -0.969715885 -0.94773496 0.891924715 0.153426265 0.298680955 -0.98714826 -0.98739354 -0.965006135 0.076013582 0.010932438 -0.00070520502 -0.990820865 -0.984642325 -0.987692455 -0.0280623715 -0.0763099155 0.087460885 -0.9923443 -0.970584595 -0.966155725 -0.0985143525 -0.040180898 -0.0546347485 -0.994557455 -0.991328855 -0.992052185 -0.969756205 -0.967675735 -0.969756205 -0.967675735 -0.99005112 -0.99049888 -0.97358213 -0.963648275 -0.9933214 -0.992673095 -0.988770295 -0.97584625 -0.96861259 -0.98700963 -0.971525875 -0.948425055 -0.99045713 -0.983827565 -0.985360545 -0.992071015 -0.98645649 -0.988289525 -0.99082309 -0.978936985 -0.97362795 -0.992492895 -0.96714327 -0.9678162 -0.97747577 -0.968823405 -0.99035904 -0.98962197 -0.97495624 -0.961072405 -0.992453675 -0.992760445
"SITTING" 23 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 0.936509242941176 0.1217510625 0.0630111556279412 -0.984536722205882 -0.960917426323529 -0.923953600294118 0.0770022352205882 0.0101351394211029 -0.00148823351367647 -0.984561803823529 -0.978045837794118 -0.975978995 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.0967422192647059 -0.0434602554691176 -0.0485561086867647 -0.987084633970588 -0.980727445294118 -0.988130142058824 -0.944080772941176 -0.924963263235294 -0.944080772941176 -0.924963263235294 -0.982375503382353 -0.973668776323529 -0.936593426911765 -0.937006097352941 -0.986514066029412 -0.979226997941177 -0.986325670882353 -0.953460406470588 -0.942031166764706 -0.988345258235294 -0.930781487205882 -0.896125263911765 -0.984550863529412 -0.978136218235294 -0.972656226029412 -0.986019630441176 -0.979564696911765 -0.977936447205882 -0.977149986617647 -0.957920288823529 -0.965428833529412 -0.981523241176471 -0.943733421029412 -0.961914054264706 -0.945837830147059 -0.927090118382353 -0.974121466764706 -0.972117016617647 -0.952293277205882 -0.938680776617647 -0.980707211470588 -0.978499038088235 0.276981575 -0.0165208825 -0.10920699 -0.994696315 -0.988431345 -0.96509503 0.96182253 0.083244454 -0.02180256915 -0.997233065 -0.995159885 -0.98298125 0.0758984705 0.0117716575 0.000323544995 -0.992735425 -0.987638025 -0.98197344 -0.0278176155 -0.074530525 0.086818486 -0.99042206 -0.97314972 -0.988820705 -0.0981409545 -0.0409956215 -0.0540142825 -0.99245864 -0.984237155 -0.99403207 -0.98222031 -0.98066835 -0.98222031 -0.98066835 -0.987878665 -0.986528055 -0.975976905 -0.971434635 -0.988590285 -0.98582359 -0.99383379 -0.986490425 -0.97387665 -0.995231655 -0.988861925 -0.964350695 -0.99290796 -0.987972265 -0.97926098 -0.99305198 -0.98924857 -0.98374883 -0.988404685 -0.97570473 -0.98831311 -0.99131202 -0.97129315 -0.989969925 -0.981698815 -0.98258801 -0.985525185 -0.98674705 -0.976922845 -0.974626845 -0.986255885 -0.98656899
"SITTING" 24 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.0951782658382353 -0.040616936 -0.051596655125 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.9892888075 -0.981550132794118 -0.986008449264706 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.988891551764706 -0.976252427794118 -0.972851787647059 -0.968905031470588 -0.965852262058824 -0.984469962941177 -0.98561372 -0.977973720735294 -0.969105899117647 -0.990854751176471 -0.990933058235294 0.277035105 -0.0155715255 -0.105161035 -0.993237755 -0.97375324 -0.97314414 0.955117255 0.1350778 0.050453018 -0.996191825 -0.98826358 -0.984208115 0.075956881 0.0099434617 -0.00160485907 -0.990212895 -0.98338145 -0.985553025 -0.0275753555 -0.0754260605 0.0863147265 -0.993490535 -0.97987116 -0.98411409 -0.098018701 -0.040436937 -0.0540078875 -0.99288054 -0.99137625 -0.99262708 -0.980758435 -0.979451675 -0.980758435 -0.979451675 -0.986614965 -0.987924755 -0.984148235 -0.981039295 -0.992301725 -0.99316409 -0.99208475 -0.97621389 -0.97581016 -0.99405292 -0.97382117 -0.97063278 -0.99024293 -0.98297238 -0.983198445 -0.990861135 -0.98502142 -0.986947905 -0.991870985 -0.98348137 -0.98411282 -0.994079935 -0.977883745 -0.98499849 -0.980882825 -0.98039552 -0.986373865 -0.989468635 -0.986193475 -0.981721125 -0.99278352 -0.99414637
"SITTING" 25 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.865686078153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.992750109846154 -0.984068025384615 -0.989156105538462 -0.988002552461538 -0.983827801076923 -0.975805890153846 -0.990550003076923 -0.979828883230769 -0.974172870615385 -0.967017992615385 -0.961997268307692 -0.987941825538462 -0.987618801076923 -0.979350913692308 -0.970321897230769 -0.991781701692308 -0.992019559538462 0.27758272 -0.016278185 -0.10811325 -0.99584541 -0.98495687 -0.98101663 0.89430949 0.193734 0.24651971 -0.99725715 -0.99464932 -0.98639859 0.076118033 0.010762467 -0.0012257231 -0.99453539 -0.98880533 -0.98871854 -0.027628462 -0.073893618 0.086130226 -0.99614866 -0.98560472 -0.98940572 -0.098026346 -0.040652105 -0.05451772 -0.99555867 -0.99310496 -0.99411758 -0.98879338 -0.9882876 -0.98879338 -0.9882876 -0.99181045 -0.99187439 -0.98851699 -0.98736682 -0.99473752 -0.99456017 -0.99523709 -0.98674989 -0.98340749 -0.99595587 -0.98483402 -0.97915058 -0.9947382 -0.98913888 -0.98728508 -0.99478409 -0.98945373 -0.98990325 -0.9948594 -0.98721783 -0.98968586 -0.99642704 -0.98447496 -0.9905797 -0.9885803 -0.98944807 -0.99156226 -0.99183309 -0.9896246 -0.98820612 -0.99437194 -0.99477333
"SITTING" 26 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.99329986051282 -0.987754588717949 -0.990693114358974 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.991318436410256 -0.969488188974359 -0.968266666923077 -0.952411043717949 -0.934587699141026 -0.989481942820513 -0.989521272820513 -0.97646387 -0.963650652307692 -0.993985447564103 -0.99420976974359 0.27773901 -0.016875103 -0.10784235 -0.99348195 -0.988131715 -0.980053805 0.928314805 0.118203725 0.226258235 -0.99430031 -0.993300365 -0.987980705 0.0756561735 0.010432077 -0.00151882355 -0.9944256 -0.990449715 -0.99130436 -0.0275728145 -0.0756711955 0.087039066 -0.99708496 -0.982919645 -0.988769535 -0.098094073 -0.0410031895 -0.0543435765 -0.997706355 -0.99478139 -0.99454144 -0.989835575 -0.989133455 -0.989835575 -0.989133455 -0.993248035 -0.99374861 -0.98472351 -0.987158155 -0.996272455 -0.996414435 -0.99360315 -0.987877625 -0.984819445 -0.993485175 -0.98866226 -0.977662575 -0.994606755 -0.99041833 -0.99015121 -0.994821545 -0.99126618 -0.9920242 -0.996567 -0.98750828 -0.989253545 -0.997140255 -0.98001983 -0.989350705 -0.98973157 -0.989115055 -0.993523215 -0.99297881 -0.99005076 -0.98765503 -0.9962122 -0.996537875
"SITTING" 27 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571429 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.986083114 -0.989282516857143 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.981037690285714 -0.977595519142857 -0.974766466714286 -0.970885296857143 -0.988773269428571 -0.988531651142857 -0.979482820857143 -0.970528266285714 -0.992390264285714 -0.991967776285714 0.277053265 -0.016995406 -0.10631825 -0.99538306 -0.985502445 -0.98103371 0.93641401 0.099127659 0.215994335 -0.99595577 -0.99476515 -0.98927393 0.0754475985 0.0120151225 -0.0013792994 -0.993657385 -0.9878988 -0.99103301 -0.0275853935 -0.074968878 0.0866444735 -0.99526889 -0.98888396 -0.98942632 -0.0982208645 -0.039599078 -0.0546996015 -0.995769005 -0.995145785 -0.99463255 -0.99020868 -0.98916235 -0.99020868 -0.98916235 -0.99256985 -0.99343694 -0.990834935 -0.98885257 -0.99605273 -0.99619458 -0.994250495 -0.985326035 -0.98500495 -0.99568262 -0.98531354 -0.97931073 -0.99382638 -0.98770014 -0.989139355 -0.99396279 -0.98907094 -0.99084612 -0.994549855 -0.99040994 -0.99006471 -0.995543855 -0.987700165 -0.98997526 -0.98955963 -0.9897102 -0.992671115 -0.992932415 -0.991745795 -0.989208515 -0.996058455 -0.99625425
